href,title,date,summary
https://wx.fzu.edu.cn/info/1086/2057.htm,【领导干部上党课】物信学院党委委员、副院长夏岩同志为联系支部上党课,2023-03-24,为深入学习贯彻党的二十大精神，引导学生党员在日常学习、工作、生活中真正将习近平新时代中国特色社会主义思想内化于心、外化于行，2023年3月11日14:00，福州大学物理与信息工程学院党委委员、副院长夏岩同志于学院思源厅为光学实验室研究生党支部、2019级应物、数综、光电、...
https://wx.fzu.edu.cn/info/1086/2058.htm,物信学院开展“赓续传承雷锋精神，党建引领书香永恒”图书漂流活动,2023-03-10,为深入贯彻习近平总书记对深入开展学雷锋活动作出的重要指示，深刻把握雷锋精神的时代内涵，大力弘扬雷锋精神及“奉献、友爱、互助、进步”的志愿精神，近日，福州大学物信学院党员服务中心与福州大学学生马克思主义理论读书社联合在全校范围内开展“赓续传承雷锋精神，党建...
https://wx.fzu.edu.cn/info/1086/2059.htm,物信学院大学生志愿者走进上街实验学校开展“大手拉小手”陪伴成长系列活动,2023-03-04,3月3日上午，福州大学物理与信息工程学院的大学生志愿者走进闽侯县上街实验学校（福州大学附属实验学校）开展“科普实践手拉手，雷锋精神代代传”—物信学院青木课堂“大手拉小手“陪伴成长活动。 在课堂活动开始前，闽侯县上街实验学校闽侯县教育局副局长、闽侯县上街实验...
https://wx.fzu.edu.cn/info/1086/2060.htm,弘扬雷锋精神 争做时代新人｜ 物信学院团委召开纪念“向雷锋同志学习”题词60周年座谈会,2023-03-04,为纪念毛泽东等老一辈革命家为雷锋同志题词60周年，深入学习贯彻习近平总书记对深入开展学雷锋活动作出的重要指示精神，在全院内掀起学雷锋活动高潮，3月3日中午13时，福州大学物理与信息工程学院、微电子学院团委召开纪念“向雷锋同志学习”题词60周年座谈会。学院团委书...
https://wx.fzu.edu.cn/info/1086/2061.htm,强化党建引领，推动毕业班工作进位提升 ——物信学院召开本科生毕业班党支部书记座谈会,2023-03-04,为进一步筑牢毕业班党支部战斗堡垒，强化党员责任和担当意识，提升毕业班党员服务能力，2023年3月1日下午，物信学院本科生毕业班党支部书记座谈会在物信南楼105举办。学院党委郑志刚副书记、毕业班辅导员和本科生毕业班15个党支部书记参加了本次座谈会。本次座谈会首先由本科生...
https://wx.fzu.edu.cn/info/1086/2062.htm,物信学院学工组召开新学期学生工作交流会,2023-02-26,2月23日，院学工组在院办105召开了新学期学生工作交流会。在会上，学工组辅导员结合分管工作和年级工作逐一汇报了2023年的工作计划，展示了各自的工作重点和特色，同时也并结合过去一年的工作经验，针对各自工作的薄弱环节和困难问题展开了探讨。汇报结束后，院党委副书记郑...
https://wx.fzu.edu.cn/info/1086/2063.htm,物信学院召开研究生党支部书记座谈会,2023-02-25,2月24日上午，学院党委召集研究生党支部书记在院办105会议室召开座谈会，学院党委副书记郑志刚、团委书记陈山、党委组织员王明以及全体研究生党支部书记参加了座谈。座谈会上，聚焦将“三争”行动融入中心工作、党建业务深度融合促发展、支部战斗堡垒及党员先锋模范作用发挥等...
https://wx.fzu.edu.cn/info/1086/2064.htm,物信学院开展新学期宿舍卫生安全检查,2023-02-19,物信学院开展新学期宿舍卫生安全检查为深入推进爱国卫生运动和安全教育，营造干净卫生的宿舍环境，提高宿舍安全用电意识，培养学生良好的生活习惯。2023年2月19日下午，学院党委郑志刚副书记带领全体辅导员、学院社委会学生干部深入学生公寓，组织开展新学期宿舍卫生安全检查工...
https://wx.fzu.edu.cn/info/1086/2065.htm,搏运动之极限 铸青春之辉煌| 2022年福州大学第51届校运会燃情开幕,2022-12-07,2022年12月7日，福州大学第51届校运会于第一田径场正式拉开序幕。运动会开幕式于上午8时举行，各代表队依次入场。学院的方阵由党委郑志刚副书记带队，在院旗的指引下，物理与信息工程学院、微电子学院代表队的红旗方阵出场。朝气蓬勃的物信学子齐步走向主席台，尽显青春气息。...
https://wx.fzu.edu.cn/info/1086/2066.htm,牢记嘱托铭初心，踔厉奋发勇担当 ——物信学院2023届毕业班兴起学习贯彻党的二十大精神热,2022-12-02,收听收看热烈讨论、传达学习领会精神、党员帮扶融入就业、教师鼓舞振奋考研、联系实际推动工作.....连日来，物信学院2023届毕业班师生兴起学习贯彻党的二十大精神热潮，切实把思想和行动统一到党的二十大精神上来，把力量凝聚到党的二十大部署的各项目标任务上来，聚焦“三度”...
https://wx.fzu.edu.cn/info/1086/2067.htm,学习二十大 奋进新征程 | 学工组召开学习宣传贯彻党的二十大精神专题会议,2022-11-15,11月10日上午，物信学院学工组学习宣传贯彻党的二十大精神专题会议在院办105室召开，院党委副书记郑志刚主持会议，院党委书记张红作题为《学习宣传贯彻党的二十大精神》的专题党课，全体辅导员参加会议。会上，张红书记通过数字、关键词解读党的二十大报告，深度阐述报告中的新...
https://wx.fzu.edu.cn/info/1086/2068.htm,学习二十大 奋进新征程 |物信学院党委：将学习贯彻党的二十大精神落实到战“疫”一线,2022-11-11,面对本轮突发疫情，物信学院党委闻令而动、统筹部署、精准研判、科学施策，把本轮疫情防控作为学习贯彻党的二十大精神实践载体，持续发挥四支队伍作用，凝聚起众志成城战疫强大合力，切实把学习贯彻党的二十大精神成效转化为推动学校疫情防控工作的强大动力。高举伟大旗帜...
https://wx.fzu.edu.cn/info/1086/2069.htm,物信学院学工组召开疫情防控工作专题会,2022-11-01,2022年10月30日上午，物信学院学工组召开疫情防控工作专题会，学习传达和研究部署疫情防控相关工作。全院专职辅导员均参加会议，会议由学院党委郑志刚副书记主持。 会议传达了近日校党委常委（扩大）会议暨疫情防控工作部署会精神和工作要求，学习了北京部分高校处置校园聚集性...
https://wx.fzu.edu.cn/info/1086/2070.htm,福州大学物理与信息工程学院关工委组织学生观看《福建教育五老说》第88期主题讲座,2022-10-28,10月26日晚，福州大学物理与信息工程学院关工委组织全体学生观看《福建教育五老说》第88期节目，由“光荣在党50年”纪念章获得者、全国关工委“先进工作者”、福建省高校“优秀共产党员”、福建医科大学关工委副主任唐明生老师担任主讲嘉宾，为广大青年学生开展《百年大党面对...
https://wx.fzu.edu.cn/info/1086/2071.htm,物信学院2022-2023学年第一学期学风建设大会顺利召开,2022-10-20,10月4日晚19:00，物理与信息工程学院2022-2023学年第一学期学风建设大会于思源厅顺利召开。学院党委副书记郑志刚老师、2019级辅导员苏海姬老师、2020级辅导员伦婉潼老师出席本次会议，同时参加本次会议的还有物信学院全体班长、团支书、学习委员。会议首先由苏海姬老师就学情分...
https://wx.fzu.edu.cn/info/1086/2072.htm,物信学院集中组织收听收看二十大开幕会盛况,2022-10-16,2022年10月16日上午10时，中国共产党第二十次全国代表大会在北京隆重开幕，这是党和国家政治生活中的一件大事。物理与信息工程学院党委在祥联厅、思源厅、105展室、融合创新实验室、北斗党支部活动室、学生公寓活动室等多个场所组织集中收听收看，聆听习近平总书记代表十九...
https://wx.fzu.edu.cn/info/1086/2073.htm,物信学院举办“党旗下的深情告白”主题活动,2022-10-16,党的二十大是在全党全国各族人民迈上全面建设社会主义现代化国家新征程、向第二个百年奋斗目标进军的关键时刻召开的一次十分重要的大会，意义重大，影响深远，举世瞩目。为了热烈庆祝党的二十大胜利召开，10月16日上午，物理与信息工程学院在旗山校区学院5号楼前举办“党旗下的...
https://wx.fzu.edu.cn/info/1086/2074.htm,喜迎二十大，志愿服务行 ——机关党委、物信学院党委联合开展主题党日活动,2022-10-15,为迎接党的二十大胜利召开，持续深化“我为群众办实事”，10月13日下午，机关党委、物信学院党委充分发挥党员志愿者模范引领作用，调动青年志愿力量，在行政北楼一楼大厅联合开展“喜迎二十大，志愿服务行”主题党日活动，校党委黄身勇副书记，机关党委、物信学院党委等几...
https://wx.fzu.edu.cn/info/1086/2075.htm,福州大学物信学院学生社区委员会成立大会顺利召开,2022-09-30,2022年9月29日19点，福州大学物信学院学生社区委员会成立大会在物信南楼215祥联厅顺利召开。学院党委郑志刚副书记、学院团委书记陈山老师以及学院各团学组织主要负责人、社委会全体成员参加了此次大会。本次会议由社委会指导老师刘涛主持。  会议伊始，全体师生起立，奏唱国歌...
https://wx.fzu.edu.cn/info/1086/2076.htm,福州大学物理与信息工程学院、微电子学院 2022级本科新生开学典礼顺利举行,2022-09-27,朗朗金秋，学期伊始。2022年9月23日下午3点，物理信息与工程学院、微电子学院2022级本科新生开学典礼于铜盘校区科报厅A（主会场）科报厅B（分会场）举行。学院党政领导、各系办（中心）主任、2022级新生班主任、学工组辅导员及全体2022级本科新生参与典礼。典礼由学院党委副...
https://wx.fzu.edu.cn/info/1086/2077.htm,物信学院2022级研究生新生开学典礼及开学第一课顺利举行,2022-09-27,长空万里，秋高气爽。2022年9月25日上午，物理与信息工程学院、微电子学院2022级研究生新生开学典礼在旗山校区图书馆博学厅举行，学院党政领导，各系主任、学位点负责人、行政干部代表等出席，本次典礼由院党委郑志刚副书记主持。典礼的第一项议程，全体师生起立，奏唱国歌。在...
https://wx.fzu.edu.cn/info/1086/2078.htm,仰望星空，脚踏实地｜物信学院党委张红书记 为2022级本科新生讲授开学第一课,2022-09-27,为帮助新生尽快适应新的学习、生活环境，在新的起点上迈好第一步，扣好人生的第一粒扣子，9月25日下午，物信学院党委张红书记在铜盘校区科报厅为学院全体2022级本科新生讲授了开学第一课。  张红书记从学院概况、学科建设以及人才培养三个方面展开介绍，向新生们介绍了了学院师...
https://wx.fzu.edu.cn/info/1086/2079.htm,“喜迎二十大，运动展风采”---福州大学物信学院2022级新生运动会暨校运会选拔赛顺利举行,2022-09-27,长飚起于天末，吹不散绿茵场上奋勇拼搏的热忱。9月25日15：00，福州大学物信学院2022级新生运动会暨校运会选拔赛在铜盘校区田径场举行。物信学院党委郑志刚副书记，2019级辅导员刘涛老师，2022级辅导员程章威老师、刘媛老师出席参加。在这充满激情的下午，运动员们积极奋进、勇...
https://wx.fzu.edu.cn/info/1086/2080.htm,福州大学物理与信息工程学院第二次学生代表大会、第二次研究生代表大会顺利召开,2022-09-23,2022年9月22日，福州大学物理与信息工程学院第二次学生代表大会、第二次研究生代表大会于物信学院思源厅顺利召开。出席本次大会的有院党委副书记郑志刚老师、校学生会执行主席李文杰同学、院团委书记陈山老师、院团委副书记罗奕帆老师，以及物信学院学生会、研究生会学生干事，...
https://wx.fzu.edu.cn/info/1086/2081.htm,我院2022级研究生迎新工作顺利开展,2022-08-29,2022年8月28日，福州大学物理与信息工程学院、微电子学院迎来了2022级的研究生新生。我院精心组织，周密部署，工作人员紧密配合，尽最大努力为我院新生提供完善周到的服务。    在新生报到期间，学院党委张红书记、程树英院长、郑志刚副书记、李福山副院长、夏岩副院长等学院...
https://wx.fzu.edu.cn/info/1086/2082.htm,梦起物信心连“新”——物信学院2022级本科迎新工作顺利开展,2022-08-29,8月27日，福州大学物信学院2022级本科新生来校报到。此前，新生辅导员已根据疫情防控要求完成了对新生的健康摸排，并在线上做好了安全教育工作。同时，学院各部门明确分工，相互配合，提前备好迎新相关物资，召集两委志愿者打扫新生宿舍，力求确保迎新工作的顺利进行。清晨...
https://wx.fzu.edu.cn/info/1086/2083.htm,物信学院召开2022年迎新工作部署会,2022-08-26,8月24日下午，物信学院在祥联厅召开2022年迎新工作部署会。院党政班子成员、院长助理以及学院迎新工作领导小组成员参加了会议。会上，学院党委副书记、迎新工作领导小组副组长郑志刚介绍了2022级新生报到以及迎新前期准备工作等基本情况，就2022年学院迎新工作方案作了说明，并...
https://wx.fzu.edu.cn/info/1086/2084.htm,“兆易创新杯”第十七届中国研究生电子设计竞赛 华东赛区决赛在福州大学举办,2022-08-14,“兆易创新杯”第十七届中国研究生电子设计竞赛华东赛区决赛在福州大学举办8月12日至8月13日，第十七届中国研究生电子设计竞赛华东赛区决赛在福州大学打响。本届大赛全国共有超过6000支队伍报名参赛。经过第一轮线上初赛（8月1日-2日）的评审，共有134支队伍荣获华东赛区一等奖...
https://wx.fzu.edu.cn/info/1086/2085.htm,第六届全国大学生集成电路创新创业大赛 “瑞芯微杯”华南分赛区决赛在福州大学举办,2022-08-02,7月31日至8月1日，第六届全国大学生集成电路创新创业大赛“瑞芯微杯”华南赛区决赛暨集成电路人才对接会在福州大学旗山校区举办。本届大赛全国共有超过300所院校的4000多支队伍报名参赛，其中华南赛区共217支队伍进入了分赛区的决赛。经过激烈的角逐，最终华南理工大学、广东...
https://wx.fzu.edu.cn/info/1086/2086.htm,三下乡青年行 | 物信学院“赓续红色基因，献力乡村振兴”实践队 赴泰宁开展旅游事业发展调研活动,2022-07-25,为深入学习贯彻习近平新时代中国特色社会主义思想特别是习近平总书记在庆祝中国共产主义青年团成立100周年大会上的重要讲话精神，引导物信青年学子重走习近平总书记在福建工作期间考察泰宁足迹，进一步发挥专业优势，以泰宁全域旅游发展为重点，扎实做好对口帮扶泰宁工作。2022...
https://wx.fzu.edu.cn/info/1086/2087.htm,资助政策乡村行，助学圆梦新时代 ——福州大学物信学院“青木”乡村课堂实践队开展乡村资助行活动,2022-07-25,为全面落实党和国家的资助政策，不断提升资助育人质量，福州大学物信学院“青木”乡村课堂实践队在当地相关部门的支持下，赴三明市三元区小蕉村、福州市闽清县云龙乡两地开展“资助政策乡村行”活动，将国家资助政策在田野乡间传播，提高政策知晓率。本次活动通过入户调研、当...
https://wx.fzu.edu.cn/info/1086/2088.htm,以淡泊之心致高足遍地 ---物信学院“探寻福大故事，砥砺初心使命”实践队拜访退休教师何礼熊教授,2022-07-21,2022年7月16日9：00，物信学院“探寻福大故事，砥砺初心使命”实践队前往福建省物理学会常务理事、福州大学物理系原系主任何礼熊教授的家中，就其在福州大学任教期间的生涯往事进行了采访。图1 何教授与实践队队员亲切交谈据何礼熊教授介绍，自己本科毕业于北京大学原子核物理...
https://wx.fzu.edu.cn/info/1086/2089.htm,传承志愿精神，谱写青春之歌	 ——福州大学物信学院义务维修队开展暑期家电维修活动,2022-07-19,2022年7月13日至15日，福州大学物信学院青木”乡村课堂实践队携手义务维修队分别赴三明市三元区小焦村、福州市闽清县云龙乡开展义务维修活动，免费为两地群众维修各类小家电，为群众提供优质、便利的志愿服务。队员们接待居民并登记维修信息活动过程中，实践队队员分工明确，各...
https://wx.fzu.edu.cn/info/1086/2090.htm,为爱集结传递爱心，美好假期益起同行 ——福州大学物信学院“青木”乡村课堂实践队开展“美好假期”温暖公益行活动,2022-07-19,近日，福州大学物信学院“青木”乡村课堂实践队在三明市三元区小蕉村、福州市闽清县云龙乡利用开展“美好假期”温暖公益行活动，为当地需要帮助的儿童带去关爱，将爱心传播在美丽的乡间田野。三明市小焦村实践队举办“美好假期”开营仪式传递美好，乡伴童行实践队队员背起美好...
https://wx.fzu.edu.cn/info/1086/2091.htm,共植“青木”，筑梦未来 ——福州大学物信学院“青木”乡村课堂实践队开展义务支教活动,2022-07-19,近日，福州大学物信学院“青木”乡村课堂实践队走进三明市三元区小蕉村、福州市闽清县云龙乡，重点针对困境、留守儿童开展义务支教活动。“青木”课堂通过打造体育锻炼拓展课、爱国主义教育课、科技启蒙实践课三个主题课堂，同时携手联想“美好假期”大学生温暖公益行专项...
https://wx.fzu.edu.cn/info/1086/2092.htm,物理伟域田连仟“伯”，孚尹明“达”厚待桃李 ---物信学院“探寻福大故事，砥砺初心使命”实践队拜访退休教师卞伯达教授,2022-07-17,2022年7月14日9：00，物信学院“探寻福大故事，砥砺初心使命”实践队前往怡山老校区拜访了福建省物理学会原副理事长、福州大学物理系原系主任卞伯达教授，聆听老教授简述福州大学建校初期的艰苦历程和老一辈教育工作者们的奋斗往事。采访之初，卞伯达教授介绍了自己在厦门大学...
https://wx.fzu.edu.cn/info/1086/2093.htm,福州大学物信学院组织学生观看学习《福建教育五老说》,2022-07-17,7月15日晚7点30分，《福建教育五老说》邀请到福州大学关工委常务副主任、福州大学原党委副书记陈少平以“回望党的历史 不忘革命初心，坚定理想信念 凝聚奋进力量”为主题为我们讲述了中国共产党充满苦难与辉煌的百年历史，让我们明白了共产党先辈们艰苦卓绝的战斗、英勇无畏的...
https://wx.fzu.edu.cn/info/1086/2094.htm,物信学院“青木”乡村课堂实践队“红色文化继承者”红色课堂顺利开展,2022-07-16,7月14日上午，为深入学习习近平新时、代中国特色社会主义思想，贯彻落实习近平总书记关于青年工作的重要理念，引导学生弘扬传承革命精神，赓续红色血脉，深入学习感悟新时代党和国家事业发展取得的伟大成就，激发爱党爱国热情，凝聚起强大青春力量，福州大学物信学院“青木”乡...
https://wx.fzu.edu.cn/info/1086/2095.htm,【物信学院】物信学院与三明市小蕉村举行“乡村振兴教育实践基地”揭牌仪式,2022-07-16,7月13日上午，物信学院与三明市小蕉村举行“乡村振兴教育实践基地”揭牌仪式，学院党委副书记郑志刚、三元团区委书记顾珍、三元区列西街道党工委书记陈志谋出席揭牌仪式。座谈会上，三明市三元区列西街道党工委书记陈志谋对物信学院“青木”课堂实践队的到来表示感谢。他提到，...
https://wx.fzu.edu.cn/info/1086/2096.htm,物信学院寻访“物信故事”工作筹备会顺利举行,2022-07-14,2022年7月12日16：00，物信学院“探寻福大故事，砥砺初心使命”实践队暑期三下乡暨寻访“物信故事”工作筹备会在物信南楼105会议室举行。物信学院党委张红书记出席会议并讲话，会议由2019级辅导员刘涛老师主持。会上，张红书记介绍了开展寻访“物信故事”实践活动的背景及意义...
https://wx.fzu.edu.cn/info/1086/2097.htm,美好假期 益起成长｜联想 “美好假期”大学生温暖公益行线下出发大会在福州大学顺利举行,2022-07-06,7月5日上午，联想“美好假期”大学生温暖公益行线下出发大会在福州大学明德厅顺利举行。本次福州站的出发大会由福建省广播影视集团卫视中心、联想集团、北京圆网慈善基金会以及福州大学联合主办，福州大学物理与信息工程学院承办。莅临本次大会的有福州大学党委副书记黄身勇、...
https://wx.fzu.edu.cn/info/1086/2098.htm,物理与信息工程学院、微电子学院2022-2023届本科生团委、学生会主席团竞聘大会在思源厅顺利举行,2022-07-03,2022年7月3日下午三点，物理与信息工程学院、微电子学院2022-2023届本科生团委、学生会主席团竞聘大会在思源厅顺利举行。出席本次会议的有物信学院党委郑志刚副书记、物信学院党委王明老师、物信学院团委罗奕帆副书记以及物信学院辅导员刘涛老师、谢俊慧老师和吴维老师。此外，...
https://wx.fzu.edu.cn/info/1086/2099.htm,体育锻炼强体魄，“振奋杯”赛壮人心——物信学子在2022年福州大学“振奋杯”比赛斩获佳绩,2022-06-21,2022年6月，由福州大学体育运动委员会主办的2022年福州大学“振奋杯”比赛圆满落幕。本届“振奋杯”比赛分为篮球、排球、乒乓球、跳绳、足球、羽毛球、网球和桥牌8个项目，比赛期间物信学院党委张红书记、郑志刚副书记以及各年级辅导员老师到场为运动健儿们加油助威，我院学子...
https://wx.fzu.edu.cn/info/1086/2100.htm,物信学院2022届毕业生“欢送杯”篮球赛圆满结束,2022-06-21,为欢送2022届毕业生，增进各年级学生之间的友谊。6月18日19：00，我院在风雨操场举办了2022届毕业生“欢送杯”男篮女篮篮球赛。本次篮球赛共有1819级联队vs 2021级联队、研究生联队vs本科生联队、三分趣味赛、全场跑篮赛、1v1斗牛赛等五项赛程。“呜”，哨声一响，裁判员把球高...
https://wx.fzu.edu.cn/info/1086/2101.htm,数载求学终有时，鲲鹏展翅看今朝——物信学院隆重举办2022届毕业典礼暨学位授予仪式,2022-06-18,6月16日上午，物理与信息工程学院、微电子学院2022届毕业典礼暨学位授予仪式于宏晖文体综合馆隆重举办。学院党政领导、各系主任、学院老师、校友代表、家长代表以及2022届全体毕业生参加典礼。本次典礼由学院党委郑志刚副书记主持。典礼的第一篇章“佳期如梦：恰同学少年，风华...
https://wx.fzu.edu.cn/info/1086/2102.htm,物信学院 “锦时筑梦，芳华壹捌” 2022届毕业晚会圆满落幕,2022-06-18,2022年6月14日晚，以“锦时筑梦，芳华壹捌”为主题的福州大学物理与信息工程学院2022届毕业晚会在宏晖文体综合馆精彩上演，出席本次毕业晚会的领导有物信学院党委张红书记、院长、党委郑志刚副书记等学院领导以及各年级辅导员老师。本次晚会共分为“骊歌未央”和“赓续华章”两...
https://wx.fzu.edu.cn/info/1086/2103.htm,物信学院组织学生参加第十七届“兆易创新杯”华东赛区线上宣讲会,2022-06-14,2022年6月9日下午两点，“兆易创新杯”第十七届中国研究生电子设计竞赛华东赛区校园宣讲会正式召开。物信学院120余研究生在物信南楼思源厅参加线上宣讲。宣讲会伊始，中国研究生电子竞赛全国组委会副秘书长刘霆轩对中国研究生电子设计竞赛进行了简要介绍。随后，兆易创新、景嘉...
https://wx.fzu.edu.cn/info/1086/2104.htm,我院学子在2022年福州大学学生游泳比赛中斩获佳绩,2022-06-14,6月12日，2022年福州大学学生游泳比赛在旗山校区游泳池举行。我院选派了王瑾昱等17名同学参加比赛，我院游泳健儿们以饱满的精神面貌，坚持不懈、奋勇争先的毅力，最终以团体总分64分获得了并列第五名的佳绩。本次比赛涉及自由泳、蛙泳、仰泳、蝶泳、混合泳、接力等竞赛项目。其...
https://wx.fzu.edu.cn/info/1086/2105.htm,福州大学物信学院关工委组织学生学习第77期《福建教育五老说》,2022-05-30,5月21日晚7点30分，《福建教育五老说》邀请到福州大学马克思主义学院原党委书记吴兴南教授，以“百年历程中的中国共产党与中国青年兼谈马克思主义中国化的历史进程”为主题做直播讲座。此次讲座，让大家对马克思主义时代化的历史进程有了更加深入的了解，同时更加坚定不移地听...
https://wx.fzu.edu.cn/info/1086/2106.htm,“三全育人助成才”福州大学物信学院深入探索“三全育人”综合改革,2022-05-27,教育是国之大计、党之大计作为教育部首批“三全育人”综合改革试点学院福州大学物理与信息工程学院深入落实立德树人根本任务坚持以习近平新时代中国特色社会主义思想为指导在“大思政”格局思维下创新思路、整合资源初步形成了一套操作性、实用性、推广性较强的运作模式为宣传...
https://wx.fzu.edu.cn/info/1086/2107.htm,学风建设月｜物信学院2024年班主任暨引进生辅导员工作交流会顺利举行,2022-05-25,为进一步加强班主任与辅导员之间的沟通交流，充分发挥育人合力，共同推进学院学风建设，提高学院人才教育培养质量，5月23日下午，物理与信息工程学院、微电子学院2023-2024学年第二学期班主任暨引进生辅导员工作交流会在物信学院祥联厅顺利举行。物信学院党委副书记郑志刚、团...
https://wx.fzu.edu.cn/info/1086/2108.htm,物信学院第四届十佳歌手复赛圆满落幕,2022-05-21,五月十四日晚，“音福同行”——福州大学物理与信息工程学院第四届十佳歌手复赛圆满落下帷幕。复赛共有二十三位选手参加，最后共十二位选手成功晋级决赛。复赛开始，主持人依次介绍各位评审并宣读比赛规则。此次十佳歌手复赛参与的评审嘉宾有：校歌手队副队长、2021年校十佳歌...
https://wx.fzu.edu.cn/info/1086/2109.htm,院党委张红书记赴企业开展访企拓岗促就业专项活动,2022-05-19,5月18日，院党委张红书记及黄立勤教授等一行6人赴福建魔方电子科技有限公司开展访企拓岗促就业专项行动，与企业负责人深入座谈交流，了解企业发展情况、人才需求。座谈会上，张红书记表示学院高度重视毕业生就业创业工作，希望校企双方加强交流互动，充分了解需求，不断深化合...
https://wx.fzu.edu.cn/info/1086/2110.htm,物信学子在第七届“互联网+”大学生创新创业大赛中再创佳绩,2022-05-14,4月25日下午，福州大学第七届“互联网+”大学生创新创业大赛总结表彰会在图书馆明德厅顺利举办。物信学院在其中荣获“先进集体”奖项，学院党委郑志刚副书记荣获 “优胜组织指导奖”，学院团委徐红梅书记荣获“优秀创新创业导师”称号。（表彰先进集体）（表彰优胜组织指导奖）...
https://wx.fzu.edu.cn/info/1086/2111.htm,物信学院开展实验室消防安全教育培训和应急演练,2022-05-13,为进一步加强我院师生的实验室消防安全意识，增强学院师生实验室应急处置能力，在校保卫部、校实验室建设与设备管理处的指导下，在闽侯县消防救援大队的协助下，物信学院于2022年5月11日开展“物信学院2022年实验室消防安全教育”系列活动。学院党委郑志刚副书记主持了本次活动...
https://wx.fzu.edu.cn/info/1086/2112.htm,物信青年学子热议习近平总书记在中国共产主义青年团成立100周年大会上的重要讲话,2022-05-10,5月10日上午，庆祝中国共产主义青年团成立100周年大会在北京人民大会堂隆重举行。中共中央总书记、国家主席、中央军委主席习近平出席大会并发表重要讲话。习近平总书记在大会上的重要讲话在物信青年学子中引起强烈反响，大家纷纷表示，习近平总书记的讲话让人心潮澎湃，备受鼓...
https://wx.fzu.edu.cn/info/1086/2113.htm,物信学院开展“品冬奥精神，献青春力量”主题班会,2022-05-04,近日，北京冬奥会与冬残奥会总结表彰大会的陆续开展，为了切实的将其中宝贵的精神财富融入青年学子爱党报国的实际行动中，物理与信息工程学院、微电子学院开展“品冬奥精神，献青春力量”主题班会。  本次活动以学习贯彻习近平新时代中国特色社会主义思想为指引，围绕“习近...
https://wx.fzu.edu.cn/info/1086/2114.htm,福州大学辅导员沙龙第二期暨物信学院辅导员成长交流会第四期顺利举办,2022-05-02,4月28日下午，物信学院辅导员成长交流会第四期在物信学院思源厅举办。本次交流会同时也是福州大学辅导员沙龙第二期活动，本期的主题是《大数据时代网络舆情监测、研判、应对》，主讲嘉宾为福建省千亿信息科技有限公司方敏强总经理，现场由物信学院党委郑志刚副书记主持，来自校...
https://wx.fzu.edu.cn/info/1086/2115.htm,物信学子热议习近平总书记在中国人民大学考察时的重要讲话精神,2022-05-02,2022年4月25日，习总书记在中国人民大学发表重要讲话，代表党中央向全国各族青年和广大教育工作者致以节日祝贺，寄语广大青年牢记党的教诲，立志民族复兴，不负韶华，不负时代，不负人民，在青春的赛道上奋力奔跑，争取跑出党代青年的最好成绩！为了深入学习习总书记的重要讲话...
https://wx.fzu.edu.cn/info/1086/2116.htm,物信学院线上开展《习近平与大学生朋友们》学习心得交流会,2022-04-19,2022年4月18日晚七点，《习近平与大学生朋友们》系列专题报道大学习物信学院学习交流会暨物信学院第三期青马班课程在线上开展。参加本次会议的嘉宾有校关工委副主任许亚明、院关工委秘书长、院团委书记徐红梅、院团委副书记罗奕帆、青年教师代表谢俊慧，与会的还有物信学院团委...
https://wx.fzu.edu.cn/info/1086/2117.htm,物信学院在五院联合创新创业大赛中荣获佳绩,2022-04-19,"为深化高等教育综合改革，激发大学生的创造力，培养造就""大众创业、万众创新""的生力军，推动高校毕业生更高质量创业就业。4月15日晚，福州大学物信、建筑、机械、紫金、人文五院联合第八届“互联网+”大学生创新创业大赛院赛决赛在建筑与城乡规划学院一楼科报厅举办。本次大赛..."
https://wx.fzu.edu.cn/info/1086/2118.htm,福州大学关工委许亚明副主任莅临物信学院线上开展《习近平与大学生朋友们》学习心得交流会,2022-04-18,4月18日晚，福州大学校关工委副主任许亚明老师莅临物信学院线上开展《习近平与大学生朋友们》学习心得交流会，学院关工委秘书长、团委书记徐红梅老师，学院团委副书记罗奕帆，青年教师代表谢俊慧，学院学生会、研究生会主席团，学院青马班学员等青年学生干部出席本次会议。“智...
https://wx.fzu.edu.cn/info/1086/2119.htm,物信学院关工委组织学生观看《五老说第74期公益讲座》,2022-04-17,4月16日，物信学院关工委组织全体学生观看《五老说》第74期节目，由“光荣在党50年”纪念章获得者、全国关工委“先进工作者”、福建省高校“优秀共产党员”、福建医科大学关工委副主任唐明生老师担任主讲嘉宾，为广大青年学生讲述：《用马克思主义中国化的最新成果回答时代之问...
https://wx.fzu.edu.cn/info/1086/2120.htm,朋辈课堂｜学科竞赛系列分享会顺利举办,2022-04-11,为深入推进物信学院基础学科竞赛参赛率、获奖率，我院学生发展中心充分发挥优秀朋辈力量，利用朋辈课堂的方式，分别在本月四日，六日和八日开展关于全国大学生数学竞赛、数学建模竞赛、英语竞赛的基础学科竞赛的线上经验分享会，同时创立QQ群邀请优秀学长学姐为同学们答疑解惑...
https://wx.fzu.edu.cn/info/1086/2121.htm,物信学院组织学生参加“同上一堂疫情防控思政大课”在线直播活动,2022-04-10,为深入学习贯彻习近平总书记关于疫情防控工作的重要指示精神，将高校思想政治理论课教学优势转化为支持疫情防控工作的强大力量，4月9日上午九点，面向全省高校师生举办的“同上一堂疫情防控思政大课”在线直播活动正式开始。物信学院积极组织全体师生参加，共计2380名师生参与...
